Frequency,Nominal,Min,Max
715000,2552.0185170196964,2526.4577658589546,2577.5794509984344
732000,2552.1109122728985,2526.5457961419497,2577.6767486980534
750000,2552.208714079542,2526.639145778693,2577.7795341958918
765000,2552.290311903735,2526.71715263499,2577.865138972492
780000,2552.372090110673,2526.79543721463,2577.950804303468
800000,2552.4815427807043,2526.9003671877435,2578.0652722697887
820000,2552.591620843613,2527.006059453429,2578.18019536753
840000,2552.702470692275,2527.1126430118397,2578.2957405675206
860000,2552.814221680769,2527.2202318300037,2578.412055430271
880000,2552.926988414712,2527.3289268621443,2578.529270715416
900000,2553.040872689495,2527.4388177594983,2578.647502590157
920000,2553.155965136962,2527.5499843229068,2578.766854505411
940000,2553.2723466295533,2527.662497741453,2578.887418795778
960000,2553.390089482033,2527.776421652435,2579.0092780486452
980000,2553.5092584832223,2527.8918130515503,2579.132506279934
1000000,2553.6299117849107,2528.0087230769827,2579.257169946788
1020000,2553.7521016700266,2528.127197686938,2579.3833288229866
1040000,2553.875875218312,2528.2472782469295,2579.511036757347
1060000,2554.001274885111,2528.3690020402387,2579.640342333297
1080000,2554.1283390057138,2528.4924027128222,2579.771289443466
1100000,2554.257102236193,2528.617510662145,2579.9039177920804
1120000,2554.387595939614,2528.744353377866,2580.0382633350328
1150000,2554.5866425433687,2528.9379239178966,2580.243071853665
1180000,2554.7897309680834,2529.135527440258,2580.4519142630265
1200000,2554.9274053916515,2529.2695357153093,2580.5934257751755
1220000,2555.0669282697313,2529.405381903424,2580.7367900701997
1250000,2555.2797162402553,2529.6126301910704,2580.955354084999
1280000,2555.496754579827,2529.824093252653,2581.178192328245
1300000,2555.643830763331,2529.9674298020964,2581.329151948358
1320000,2555.7928281402346,2530.1126674244338,2581.4820484863226
1350000,2556.019949708539,2530.334108431405,2581.715052099054
1380000,2556.251450071258,2530.5598751502025,2581.952479204664
1400000,2556.4082301087838,2530.712801277011,2582.113237615709
1420000,2556.5669757963806,2530.8676666093224,2582.2759849529684
1450000,2556.808793834901,2531.10361239539,2582.523851668054
1480000,2557.0550679059884,2531.3439494988174,2582.7762330405653
1500000,2557.221734185831,2531.5066205139833,2582.947005027077
1550000,2557.647121014168,2531.921883551701,2583.3827819061344
1600000,2558.085004747239,2532.3494421653077,2583.831244543569
1650000,2558.535419567139,2532.7893225539174,2584.2924368269705
1700000,2558.998385944524,2533.2415386935095,2584.766387181069
1750000,2559.4739126717827,2533.7060941297636,2585.253110885063
1800000,2559.9619985049553,2534.182983425944,2585.752611944267
1850000,2560.4626334979766,2534.6721933393255,2586.26488461102
1900000,2560.975800093017,2535.1737037823723,2586.789914627799
1950000,2561.5014740162537,2535.6874886125306,2587.3276802484615
2000000,2562.039625017441,2536.2135162840127,2587.878153081735
2050000,2562.590217483442,2536.7517503885338,2588.4412987908586
2100000,2563.153210949235,2537.3021501055823,2589.0170776765444
2150000,2563.7285605254424,2537.864670578996,2589.605445164709
2200000,2564.31621725708,2538.439263232976,2590.206352216042
2250000,2564.916128425881,2539.02587603824,2590.81974567105
2300000,2565.528237805669,2539.6244537367816,2591.445568541711
2350000,2566.152485878777,2540.234938032214,2592.08376025879
2400000,2566.788810019818,2540.857267751455,2592.734256881899
2450000,2567.4371446521795,2541.4913789821935,2593.396991278488
2500000,2568.0974213815175,2542.1372051901067,2594.0718932766677
2550000,2568.7695691097233,2542.794677318873,2594.758889795745
2600000,2569.4535141323736,2543.4637238756336,2595.457904957987
2700000,2570.8564887006673,2544.836242546893,2596.8916742772417
2750000,2571.5753584987524,2545.539560099111,2597.626263489474
2800000,2572.3057062096464,2546.2541430537817,2598.3725415861445
2850000,2573.0474461333447,2546.9799086408684,2599.130419895507
2900000,2573.8004903146857,2547.716771960227,2599.8998073533826
2950000,2574.5647485759473,2548.464646009771,2600.680610540849
3000000,2575.340128544256,2549.2234417090863,2601.4727337163413
3050000,2576.1265356747726,2549.993067919385,2602.276078842814
3100000,2576.9238732702474,2550.7734314600034,2603.0905456107084
3150000,2577.732042497028,2551.5644371221365,2603.916031457068
3200000,2578.5509423984777,2552.365987679951,2604.7524315815385
3300000,2580.2205198459696,2554.0003245457774,2606.4575443517847
3400000,2581.9317558550074,2555.6756242023607,2608.205001204795
3500000,2583.683767180832,2557.3910369094688,2609.9938842232114
3600000,2585.475637181905,2559.1456811022827,2611.823240416752
3700000,2587.3064158341294,2560.9386433851173,2613.6920817634527
3900000,2591.0807317710364,2564.6357090949377,2617.5440924651134
4000000,2593.022201479268,2566.5378258631335,2619.525110140996
4100000,2594.9984444114734,2568.4742871245585,2621.5413093486736
4200000,2597.0083422084917,2570.4440187927935,2623.5915256590915
4320000,2599.463018852228,2572.8500531951295,2626.0949954292864
4450000,2602.1726789262557,2575.5065625401253,2628.857926600411
4580000,2604.9321407756497,2578.2125063622107,2631.6709776310904
4750000,2608.6111259160843,2581.8211407268454,2635.420324455287
4880000,2611.4746261484106,2584.630713953256,2638.3376909126305
5000000,2614.1535430086064,2587.259869953639,2641.0662544109127
