Frequency,Nominal,Min,Max
315000,1.5690665987254398e-9,1.5676941242591397e-9,1.5706714950766973e-9
320000,1.5686508095803078e-9,1.5673208231600267e-9,1.5702060861659172e-9
330000,1.5678752652059955e-9,1.566624592652733e-9,1.5693379071070198e-9
340000,1.567167265459209e-9,1.5659890784011593e-9,1.568545238988521e-9
350000,1.5665192621780734e-9,1.5654074925387584e-9,1.5678196478336193e-9
360000,1.5659247335967197e-9,1.5648739708598781e-9,1.5671538455744562e-9
370000,1.565378021468657e-9,1.564383426131089e-9,1.566541508376021e-9
390000,1.5644089534741396e-9,1.5635141031857244e-9,1.5654558872976983e-9
400000,1.5639785096721176e-9,1.5631280548244939e-9,1.5649735617949176e-9
410000,1.5635795393228053e-9,1.5627702926937677e-9,1.5645264315597282e-9
420000,1.563209104893703e-9,1.5624381767713238e-9,1.5641112119716118e-9
432000,1.5627986088357592e-9,1.5620702175937621e-9,1.5636509977017736e-9
445000,1.562391496645218e-9,1.5617053811497948e-9,1.563194469619767e-9
458000,1.5620192538899476e-9,1.5613718847984922e-9,1.5627769338674365e-9
475000,1.5615788969030593e-9,1.5609774994073447e-9,1.5622828347849e-9
488000,1.5612735842827102e-9,1.5607041631113267e-9,1.5619401389340412e-9
500000,1.5610132913326812e-9,1.560471210483877e-9,1.5616478813621398e-9
515000,1.5607140594751055e-9,1.5602035146358886e-9,1.5613117780622373e-9
530000,1.560440876605589e-9,1.5599592391711712e-9,1.561004795689145e-9
550000,1.5601123836348322e-9,1.5596656858572562e-9,1.5606354483444268e-9
565000,1.55988975505362e-9,1.5594668721055615e-9,1.5603849723745305e-9
580000,1.559685205587362e-9,1.5592843202068702e-9,1.5601546997171393e-9
600000,1.5594375703713155e-9,1.559063496497111e-9,1.5598757110547799e-9
615000,1.5592686927639342e-9,1.5589130397914387e-9,1.5596852913665277e-9
630000,1.5591127797012062e-9,1.5587742516118205e-9,1.5595093513820394e-9
